AccountID,CustomerID,BranchID,AccountType,Balance,OpenDate,Status
6539645786,7822,859,Checking,7755.16,2024-06-14,Active
3140659793,7975,214,Savings,30121.38,2025-03-01,Active
7532018710,2105,384,Checking,13018.75,2025-10-09,Active
8027751687,1434,323,Savings,34106.48,2023-12-29,Active
7169650458,968,130,Checking,4164.58,2025-02-07,Active
7045164605,198,259,Savings,30674.69,2024-05-25,Closed
3848110252,8352,754,Credit,41128.81,2025-02-21,Active
1922036958,5743,263,Savings,11285.61,2026-04-10,Active
6215900355,7685,106,Savings,34580.88,2026-01-20,Active
1409646794,5355,381,Checking,30504.53,2026-02-14,Active
8726790829,3534,328,Checking,6507.16,2022-11-16,Active
4443385588,208,489,Checking,48391.13,2025-08-16,Active
544918010,2192,529,Credit,5902.88,2025-10-27,Active
3913620061,2098,323,Savings,39514.57,2026-01-30,Active
8507781623,9675,199,Savings,26425.03,2023-06-30,Active
2495435943,4814,106,Credit,21868.54,2025-04-12,Active
6584042978,3704,338,Checking,7364.38,2025-07-19,Active
8571085038,6014,754,Checking,13154.37,2025-02-09,Active
2636583994,7480,818,Checking,17632.75,2025-06-28,Active
4935112482,8445,765,Credit,19069.12,2023-10-09,Active
7640902485,9850,833,Checking,22234.93,2021-09-15,Active
7224423187,7759,529,Savings,37158.65,2026-02-01,Active
2729240864,1425,214,Savings,34429.17,2024-07-17,Active
2077846390,4206,384,Checking,15847.21,2024-12-26,Active
1787950,6813,325,Checking,5348.72,2024-12-28,Active
776849312,8085,529,Savings,46388.07,2024-08-02,Active
7547609209,7060,259,Credit,35606.5,2026-03-29,Active
3907484958,4489,303,Savings,34798.25,2022-08-16,Active
7451658314,9105,448,Credit,33638.87,2025-12-10,Active
1862111153,2843,328,Credit,22706.74,2025-04-29,Active
6100124334,4512,199,Savings,40998.03,2024-06-04,Active
4420341059,7660,350,Credit,37869.56,2025-02-06,Active
2461616688,1007,833,Savings,16782.1,2025-06-30,Active
5080734203,649,204,Savings,19894.78,2024-10-07,Closed
6100142170,6008,259,Credit,19147.87,2022-09-26,Active
3037609914,408,127,Checking,3522.92,2024-08-07,Active
1065001681,9483,323,Savings,7574.54,2023-02-27,Active
8639052986,9719,489,Savings,47455.11,2022-12-13,Active
8913067734,7913,194,Savings,6035.79,2024-09-16,Active
8933763424,8409,617,Checking,3719.53,2025-07-06,Active
950074184,59,881,Checking,1682.5,2024-08-23,Active
1419615230,7733,765,Savings,10734.18,2025-10-31,Active
4015349173,1393,818,Checking,11783.28,2022-03-16,Active
6409344957,4534,617,Credit,48869.84,2025-05-02,Active
7283120444,3987,765,Savings,40529.46,2025-01-08,Active
4077646226,9650,928,Savings,4134.28,2024-09-09,Active
1622590078,1121,444,Checking,37374.09,2025-08-19,Active
1274594324,9869,338,Credit,20832.64,2025-09-29,Active
4709099433,4037,381,Credit,40149.74,2025-04-05,Active
602562483,4400,858,Savings,19203.45,2025-03-24,Active
5586452615,1592,194,Credit,10915.22,2024-08-31,Active
8527623768,3340,532,Credit,5267.88,2025-12-29,Closed
496847270,8637,833,Checking,44635.18,2024-06-22,Active
1689877399,5381,448,Checking,13842.35,2023-12-18,Active
2765510100,8405,325,Savings,42873.2,2026-04-01,Active
8194313071,497,489,Checking,36927.78,2026-03-19,Active
2656689261,9907,328,Savings,2965.23,2024-08-13,Active
1097951325,4561,303,Savings,13904.4,2025-01-27,Active
506283452,4642,381,Credit,8573.02,2023-04-05,Suspended
1971955543,5294,467,Savings,34456.93,2021-10-15,Active
5399692668,693,529,Credit,5644.42,2026-03-21,Active
3092351100,7335,323,Savings,31737.2,2024-07-28,Active
2814502092,7553,130,Credit,29687.14,2026-01-07,Active
8851726961,6544,489,Savings,23046.95,2025-10-02,Closed
7590907429,7113,303,Checking,36109.8,2024-07-29,Active
6999914203,1179,130,Savings,846.5,2025-07-21,Active
7543447496,7307,263,Credit,33683.4,2025-04-04,Active
2545051957,1020,132,Credit,49875.49,2024-12-10,Active
5260986152,6359,381,Checking,5287.4,2025-10-23,Active
7422692149,7374,320,Credit,39342.98,2024-03-13,Active
7594410740,9032,263,Checking,12864.38,2025-10-13,Active
4196891582,3929,489,Savings,45894.07,2023-05-23,Active
2687853082,2819,132,Checking,47748.87,2026-04-16,Active
6568094604,2289,859,Checking,28972.72,2026-03-12,Active
6022468889,5743,716,Credit,15475.29,2024-08-15,Active
8774546774,1992,529,Checking,20317.48,2022-11-22,Suspended
5536266262,3716,381,Credit,7254.89,2025-10-06,Active
919152852,4652,125,Savings,22808.44,2025-11-04,Active
3766587629,7686,132,Savings,31714.45,2022-09-15,Active
9722681773,6956,859,Checking,36929.58,2026-01-25,Active
2338908680,1094,323,Checking,20110.68,2025-12-11,Active
7677368682,6310,814,Checking,3254.65,2024-11-04,Active
9211561,9087,674,Savings,27647.8,2023-09-13,Active
7598887498,1584,132,Checking,30026.22,2025-11-03,Active
5744739311,638,489,Checking,47840.76,2025-06-01,Active
1491287902,6394,818,Credit,112.89,2026-03-27,Active
6940944282,1086,532,Checking,2060.41,2026-03-11,Active
3055529735,232,858,Savings,24085.65,2025-10-19,Closed
9495395404,972,444,Credit,32421.66,2024-10-16,Active
1466726130,3459,925,Checking,47008.4,2024-06-11,Active
3515849521,5021,467,Checking,15915.19,2025-08-23,Closed
226336169,6525,792,Savings,28267.57,2024-05-23,Active
2177364747,6123,328,Credit,24494.93,2022-04-06,Active
4113861655,8872,106,Savings,48621.51,2025-11-07,Closed
4108810519,6853,925,Credit,47321.93,2025-11-16,Active
8715288789,1518,617,Credit,19265.83,2024-04-15,Active
9699045272,9458,127,Credit,2557.98,2026-03-05,Active
7359345713,9544,859,Savings,9108.1,2023-10-20,Active
460911410,8965,199,Checking,11989.64,2024-08-11,Active
2156578524,2183,877,Credit,13066.24,2023-12-20,Active
9897958921,8499,325,Checking,44280.12,2023-11-18,Active
4552996344,1136,881,Checking,36979.17,2024-02-08,Active
7640071470,690,214,Credit,24959.42,2024-07-06,Active
544904413,3083,242,Credit,1293.54,2022-07-04,Active
4868510456,2689,674,Savings,24496.29,2022-07-10,Active
7311614378,3927,106,Checking,23221.17,2025-02-19,Active
453990754,4740,320,Checking,12718.4,2026-02-27,Active
3865400497,551,444,Savings,49859.54,2025-05-07,Active
8586671289,4120,559,Credit,30254.68,2024-09-24,Active
4184054736,7841,444,Credit,35659.4,2025-07-11,Active
552742766,1614,132,Savings,36589.07,2026-03-21,Active
6091210346,8431,854,Savings,43714.03,2026-01-01,Active
1939605341,5356,765,Savings,6700.83,2022-10-24,Active
4348632871,3248,263,Credit,21387.98,2025-10-31,Active
7064269678,5799,925,Checking,17455.63,2023-08-04,Active
1319141567,6233,350,Checking,5174.53,2025-09-21,Active
5305269582,8432,467,Credit,22049.59,2025-12-03,Active
5630109169,9367,617,Savings,45523.65,2025-05-25,Active
6739970563,2947,532,Checking,36610.54,2026-01-03,Active
7025692789,3568,559,Checking,41894.62,2025-10-28,Active
4196206060,9748,658,Checking,42611.82,2023-11-19,Active
5035395963,6057,854,Credit,20637.34,2026-01-23,Active
7278837449,225,818,Savings,36292.11,2026-02-05,Active
3235807843,1563,881,Savings,35507.18,2025-10-09,Active
4674802552,4159,132,Credit,45472.65,2025-01-29,Active
8162632179,2653,130,Credit,21492.52,2024-07-08,Active
9554385052,4573,814,Savings,2420.53,2025-05-21,Active
2795222313,7505,381,Credit,25364.1,2025-11-11,Active
3559287115,2046,925,Savings,22017.87,2025-10-27,Active
9728266093,2060,532,Savings,8333.83,2021-07-05,Active
8855255901,8601,384,Credit,2424.24,2024-04-26,Active
3482007175,6593,704,Checking,15257.75,2024-12-22,Active
3296962245,8684,617,Checking,19536.99,2025-12-26,Active
3167214638,1830,204,Savings,11509.29,2024-08-20,Active
960340589,8553,242,Savings,30357.73,2026-02-11,Active
5613336451,3073,204,Savings,46093.19,2025-10-30,Active
4943280722,3078,320,Checking,30516.91,2026-04-14,Active
6833339945,4242,858,Credit,45532.63,2025-05-16,Active
3015145471,4649,716,Savings,47009.41,2023-10-12,Active
3687179453,8395,199,Savings,8517.95,2025-03-09,Active
1250743017,273,559,Checking,25940.65,2026-01-03,Active
4369307000,344,925,Savings,42904.04,2025-07-12,Active
4669013433,9044,338,Checking,34672.92,2025-09-02,Active
1707701610,2111,263,Checking,28195.23,2024-04-27,Active
2298437001,7605,242,Checking,22121.0,2024-08-22,Active
4044341359,9041,928,Savings,30239.77,2026-03-10,Active
5220384511,8460,658,Credit,40440.96,2026-01-01,Active
2437077725,3920,338,Credit,14902.91,2025-03-22,Active
5367328793,2875,194,Credit,46042.1,2025-04-16,Active
2265375014,1497,189,Savings,17882.79,2025-10-27,Active
6538234841,4627,990,Checking,7277.43,2025-02-12,Active
5363673442,7831,674,Savings,16878.81,2025-08-07,Active
4917622576,7850,199,Credit,43066.12,2026-04-18,Suspended
1119221231,6523,990,Savings,22139.93,2026-04-16,Active
6286821862,8367,444,Savings,37171.27,2024-07-20,Active
6600422867,572,716,Credit,7276.15,2025-03-26,Active
1036861528,578,263,Credit,39978.99,2025-09-06,Active
5523540741,7670,859,Credit,42462.66,2025-06-22,Active
9150354657,8525,189,Checking,7685.86,2024-06-15,Active
4896516222,5894,877,Savings,24810.44,2025-02-14,Active
7427578361,5870,489,Savings,43810.76,2024-12-05,Active
2074549424,5017,259,Checking,5571.19,2026-02-01,Active
2741875504,9134,320,Savings,35762.18,2026-03-24,Active
7939399474,4245,818,Credit,30396.87,2022-10-08,Active
9314885853,205,529,Credit,9662.37,2026-03-10,Active
8763943705,7268,489,Credit,13659.06,2024-11-17,Active
5791545982,8223,818,Savings,34380.4,2026-04-16,Active
3391401156,2931,106,Credit,2693.47,2025-11-23,Active
4895643106,6746,338,Savings,28466.95,2024-02-29,Active
3890291521,1062,320,Savings,41375.46,2025-11-06,Active
3971391014,1362,765,Checking,17515.54,2026-01-07,Active
2238579665,112,384,Credit,23196.25,2024-04-11,Active
6291975298,8307,928,Checking,20519.61,2026-02-26,Active
5252491628,6140,259,Savings,29971.25,2023-08-11,Active
9037838915,9920,928,Credit,6690.83,2026-01-10,Active
7483058641,2002,925,Credit,17039.59,2023-07-06,Active
6303342978,2647,130,Checking,34872.42,2025-07-31,Active
3071014902,8724,489,Checking,42260.59,2026-03-17,Active
5597850301,8794,532,Checking,2848.48,2026-02-12,Active
7723540312,5889,532,Savings,43174.38,2026-03-08,Closed
3275089425,4650,792,Checking,23659.35,2024-12-29,Active
2545705515,753,194,Checking,21902.16,2025-07-31,Active
6342224454,4493,130,Checking,11556.74,2023-12-12,Closed
1981590406,7467,928,Credit,17245.96,2023-07-02,Active
2822009889,9616,854,Savings,49766.27,2026-04-03,Active
5570881961,7505,194,Savings,10382.77,2024-03-06,Active
7054041029,3306,765,Checking,12079.68,2024-08-23,Active
7877013789,611,703,Savings,43783.63,2024-05-27,Active
2687000830,1261,559,Checking,41173.65,2025-01-24,Active
6183125377,2177,448,Checking,37713.41,2026-02-19,Active
4481974695,1175,320,Savings,47523.26,2025-10-02,Active
6096735746,8354,990,Credit,45609.39,2026-01-09,Active
1280403099,9741,132,Savings,44496.53,2026-02-12,Active
1072561479,1976,384,Checking,3429.85,2025-05-30,Active
6254061248,7935,532,Checking,40898.45,2025-05-21,Active
3320116979,9664,194,Savings,17572.71,2024-10-03,Closed
9818942205,6804,489,Credit,11091.09,2024-02-08,Active
5395000643,7871,214,Savings,48193.97,2022-10-30,Active
2305328106,7124,877,Credit,48520.56,2023-11-15,Active
3748009468,3476,195,Credit,45109.99,2026-03-06,Active
5361486928,4114,529,Credit,42764.53,2023-09-15,Active
6387487516,2166,189,Checking,9696.52,2026-04-05,Active
7858597694,5418,263,Checking,27484.96,2026-03-08,Closed
1749700723,8163,125,Savings,47066.49,2025-11-20,Active
1125486248,8428,859,Checking,40608.66,2023-02-07,Active
469068949,7267,320,Checking,40146.51,2025-09-21,Active
9847935492,1451,854,Checking,21990.81,2025-02-08,Active
3712433946,8395,350,Checking,28053.79,2025-11-27,Active
8931379629,7554,444,Checking,10076.12,2024-05-07,Active
2801499105,8535,814,Checking,44630.17,2025-07-18,Active
6527394528,7762,658,Credit,47227.49,2025-05-03,Active
8625128399,4753,716,Checking,19646.01,2023-11-28,Closed
4873364578,5170,877,Savings,27624.84,2025-09-21,Active
315619761,6525,259,Credit,33961.84,2024-10-15,Active
8502516367,9413,754,Savings,2290.19,2025-03-06,Active
8222834539,6529,199,Credit,20647.88,2023-12-14,Active
8571027439,6244,127,Savings,13542.97,2024-08-04,Active
2583741632,184,106,Checking,1488.47,2025-10-29,Active
2536794972,719,489,Checking,31556.59,2025-08-19,Active
5505220705,7112,448,Checking,30718.48,2026-02-12,Active
8348673356,4491,990,Credit,13424.77,2023-04-13,Active
8598488806,1637,704,Credit,12389.66,2022-12-18,Active
3150893343,7661,130,Checking,27618.02,2024-10-01,Active
6023073518,2804,384,Savings,4445.84,2025-03-19,Active
7575653623,5949,765,Savings,19980.39,2025-07-11,Active
1268801573,8473,881,Savings,20563.93,2025-12-02,Active
5347685808,8940,350,Savings,16527.04,2025-10-03,Active
5376569390,7112,532,Savings,25685.81,2025-09-25,Active
7822970144,2691,132,Savings,22575.53,2025-11-27,Active
6679092267,5550,350,Savings,2374.91,2024-11-06,Active
2253479590,9452,127,Checking,38363.08,2023-08-03,Active
9612148645,1395,674,Savings,17575.0,2024-03-22,Active
5670416501,2972,814,Credit,20262.15,2023-04-22,Active
8549955654,6975,881,Savings,3616.58,2021-12-26,Active
4241485458,7678,765,Checking,4812.72,2025-09-26,Closed
4329969639,2138,303,Savings,44652.15,2026-03-31,Closed
2335387866,26,338,Savings,218.41,2025-11-22,Active
3731589737,1716,489,Credit,38838.33,2025-09-03,Active
2196693512,7993,833,Savings,31320.48,2022-02-18,Active
3002197731,8972,704,Checking,7070.29,2026-01-16,Active
4296952162,8365,532,Savings,21893.99,2024-10-24,Active
9250398916,3461,325,Checking,4451.07,2025-05-12,Active
7456765361,8330,320,Checking,43028.93,2025-12-10,Active
663933429,6576,754,Savings,17721.0,2024-03-27,Active
4338264514,9895,765,Credit,42263.72,2023-06-20,Active
7574575841,3354,448,Credit,41525.0,2025-02-18,Active
3169427479,1294,189,Savings,27232.72,2026-01-20,Active
6302336324,6036,194,Savings,4314.39,2025-08-19,Active
1681856647,7217,990,Checking,43533.89,2024-09-20,Active
5868119022,1157,448,Credit,45381.45,2024-04-26,Active
2410792785,5108,444,Savings,11786.3,2024-04-12,Active
3843001167,9965,754,Checking,16628.17,2024-08-06,Closed
3151880056,5709,194,Checking,31340.29,2026-03-19,Active
9254297160,874,925,Savings,16595.14,2026-01-21,Active
1756210076,7716,204,Savings,12028.6,2023-12-27,Active
3659200733,3350,792,Credit,35428.15,2025-02-28,Active
2507195529,1546,242,Checking,4783.25,2025-10-14,Active
8083237530,4039,704,Savings,17619.41,2026-02-17,Active
6616863418,4539,467,Checking,42963.76,2025-11-05,Active
7108208295,3855,990,Checking,21136.79,2026-02-24,Active
5685698338,5830,704,Savings,20021.47,2025-09-01,Active
379875245,1779,990,Credit,2832.2,2025-04-07,Closed
5324725145,8020,323,Checking,18115.48,2024-12-08,Active
6460284238,1303,328,Savings,43914.36,2025-10-24,Active
5244436451,2131,792,Credit,22453.88,2025-12-16,Active
2812321527,820,877,Savings,40890.59,2024-12-23,Active
2615546421,6711,703,Savings,47568.66,2026-03-31,Active
1866917749,401,833,Savings,22163.59,2026-04-02,Active
2576422336,4396,263,Savings,13438.93,2024-09-04,Active
6391983998,5286,132,Checking,1465.76,2023-03-13,Active
8669609578,9262,990,Credit,33175.84,2023-03-20,Active
6816195081,9366,559,Credit,12930.4,2024-11-14,Active
9757624040,3156,384,Credit,9847.07,2025-07-18,Active
3255573323,4977,792,Credit,32790.27,2024-04-20,Active
4571925126,1110,350,Checking,32761.31,2025-08-17,Active
6727215473,2593,877,Credit,10916.21,2025-06-26,Active
2800673871,2489,703,Credit,22721.83,2026-03-22,Active
2962338947,8130,658,Checking,48567.08,2024-07-15,Active
2325338168,220,704,Savings,48512.89,2025-04-10,Active
4814614179,3997,877,Credit,17186.67,2026-01-26,Active
9284589152,3114,877,Savings,26503.82,2025-09-28,Active
6511535815,6645,704,Checking,47431.42,2025-06-07,Active
7467558859,7578,195,Checking,29756.31,2024-03-21,Active
6815704179,8590,303,Savings,12012.1,2022-09-19,Active
3614933836,8656,189,Savings,23818.66,2026-04-19,Active
3731252850,3304,532,Credit,39884.61,2025-08-03,Active
9379559990,4800,877,Savings,19429.63,2026-01-16,Active
8461765071,678,854,Credit,24466.47,2025-12-30,Active
3609022865,6806,325,Checking,13227.36,2025-05-08,Active
2820874790,8766,189,Savings,41281.69,2025-01-08,Active
3557233798,223,765,Credit,44704.25,2025-09-30,Active
4391621453,4058,338,Credit,47325.86,2024-07-07,Active
3445276366,1261,674,Savings,45407.49,2022-09-25,Active
6432735201,129,765,Credit,6044.24,2026-02-13,Active
5677088803,1687,990,Credit,26289.67,2024-11-24,Active
2944684102,2361,765,Checking,3277.18,2026-04-13,Active
4848363757,4082,703,Credit,2552.8,2023-12-01,Active
7556503170,2636,925,Credit,37368.05,2025-12-18,Active
2148420778,6704,792,Credit,7520.85,2025-09-22,Active
56962991,1716,814,Checking,8999.31,2024-10-10,Active
477684435,5790,127,Savings,11167.22,2023-04-11,Active
4949285225,7738,448,Checking,37166.06,2024-10-13,Active
9850066042,9777,199,Credit,35345.09,2026-01-29,Active
159646943,3881,323,Savings,26713.63,2023-11-16,Active
1481565033,3915,263,Checking,27643.45,2026-01-21,Active
7090460805,2259,242,Credit,12835.35,2024-10-08,Active
9913923652,5146,925,Credit,9951.79,2024-04-21,Active
7649772943,3475,990,Checking,42011.39,2025-02-24,Active
8425759596,4009,990,Savings,36972.76,2025-12-02,Active
3854903508,2533,384,Credit,41719.21,2024-02-03,Active
6582716614,4127,854,Checking,6298.76,2026-01-28,Active
5535547650,5631,199,Credit,17365.4,2025-09-27,Active
5208185274,7939,703,Checking,40964.71,2024-11-20,Active
9157004138,9155,489,Checking,39329.52,2026-04-08,Active
2590804348,169,204,Credit,2050.76,2025-05-18,Active
2896188979,1317,928,Checking,42715.86,2024-12-24,Suspended
7857742375,586,529,Credit,47780.51,2025-02-08,Active
9736839665,4400,990,Credit,44235.35,2025-12-05,Active
9910184082,8590,381,Checking,1896.79,2025-10-23,Active
2898439286,413,127,Credit,43875.07,2025-09-21,Active
3328118956,4057,559,Savings,12549.02,2025-11-20,Active
2911802935,8232,818,Checking,14063.31,2022-10-18,Active
836469611,6466,381,Credit,26357.29,2023-11-07,Active
6715917039,2947,858,Checking,9997.31,2026-02-01,Closed
1961457732,4865,195,Checking,27175.34,2025-11-28,Active
7843172614,8079,792,Credit,24309.43,2024-10-06,Active
7941279617,4037,328,Checking,34199.22,2024-10-12,Active
6224800723,4075,833,Savings,18298.62,2026-02-17,Active
5829258154,3875,214,Savings,23694.03,2025-09-30,Active
6616854389,3420,704,Credit,12926.09,2022-09-11,Active
5946447548,4652,194,Savings,11367.13,2026-02-04,Active
9310646389,4683,818,Savings,5624.41,2025-02-23,Active
2031411470,541,674,Credit,44883.21,2024-03-21,Active
193110802,3335,818,Credit,47251.79,2022-03-20,Active
5049817242,4828,859,Savings,24346.13,2025-05-02,Active
5416785515,7885,877,Checking,44179.06,2026-01-24,Active
5433216395,920,703,Checking,27197.72,2024-11-17,Active
5320041834,8519,814,Credit,46453.52,2026-02-20,Active
1499467537,6773,877,Savings,27411.26,2024-12-12,Active
9730271123,8084,242,Checking,45906.81,2026-04-18,Active
5523998843,8474,833,Savings,40740.36,2026-04-03,Active
4320964709,9181,242,Checking,25834.68,2022-06-15,Active
5632283710,7917,189,Credit,3897.49,2024-08-09,Active
7495531112,2688,320,Credit,37623.55,2025-08-11,Active
3286298041,2991,559,Credit,36993.18,2026-02-13,Active
4468363381,2058,704,Savings,7409.46,2025-08-05,Active
8201295535,9971,792,Savings,12806.74,2026-02-06,Active
8871992241,9946,833,Savings,40968.88,2025-09-17,Closed
6831309057,207,381,Credit,16925.39,2026-03-10,Active
9439580222,7959,658,Checking,31051.11,2025-04-27,Active
8051713668,9997,194,Savings,22495.83,2025-06-25,Active
6944276868,3492,814,Credit,45238.48,2024-10-25,Active
6716675968,1570,818,Checking,16124.56,2024-05-26,Active
9355144722,2133,859,Savings,47773.36,2026-03-11,Active
4033864217,4823,303,Checking,23544.36,2023-07-05,Active
4946771778,9936,559,Savings,20966.04,2023-04-03,Active
6934415903,9297,704,Savings,35727.31,2026-02-21,Active
3087225290,9764,859,Savings,34409.02,2022-08-18,Active
2232534016,44,529,Checking,37946.98,2025-11-18,Active
9053552955,6808,658,Checking,33143.8,2025-08-02,Active
5916008903,4480,658,Checking,41948.16,2025-05-09,Active
3512954438,3091,204,Checking,32492.77,2025-02-18,Active
9723846622,7802,674,Checking,19301.41,2024-12-04,Active
4175102238,5119,199,Credit,1510.08,2025-03-29,Active
6527351779,8861,323,Checking,36506.58,2025-05-16,Active
1883297223,7373,792,Checking,17873.3,2023-08-08,Active
9549222415,4022,448,Checking,6391.38,2024-12-21,Active
5460209484,3011,199,Savings,38481.27,2026-01-11,Active
7025988909,2470,559,Checking,16212.1,2026-04-13,Active
9501474921,9748,833,Savings,23102.02,2024-07-29,Closed
1794918033,6616,338,Checking,17510.31,2023-12-21,Active
8979408203,4117,765,Credit,47989.15,2026-04-24,Active
7152419429,5026,444,Credit,870.94,2026-01-03,Closed
5940366347,1028,703,Checking,46415.09,2024-02-17,Active
8829436893,1333,325,Savings,47527.46,2025-03-14,Active
811971490,6436,658,Checking,30637.7,2026-01-05,Active
6950595501,3423,818,Checking,6749.59,2025-09-27,Closed
1366088189,5726,242,Savings,38955.29,2024-04-18,Active
8745758581,5260,467,Savings,14811.17,2025-08-14,Active
7986667276,4706,754,Credit,34470.36,2026-01-23,Active
2848644264,8460,658,Checking,21780.62,2025-12-20,Active
8559132106,6271,990,Credit,47700.08,2022-09-02,Active
5886292931,2877,325,Checking,49109.64,2025-08-01,Active
7928060173,5991,125,Credit,8216.04,2025-01-13,Active
266789508,3593,765,Checking,25133.79,2026-04-18,Closed
8287158709,741,990,Checking,40770.49,2025-03-02,Active
6962877595,7789,130,Credit,33916.57,2026-01-22,Active
8342707984,4245,195,Credit,43315.91,2025-06-26,Active
6756952682,9015,928,Checking,19125.98,2025-03-01,Active
3607664372,9036,532,Credit,15326.85,2024-10-24,Active
388554998,4799,792,Savings,9177.97,2021-10-22,Active
5333368247,333,195,Checking,6315.81,2023-02-11,Closed
2962612455,5939,303,Savings,23936.7,2025-09-15,Active
1318766528,377,990,Checking,26077.02,2024-03-17,Active
3163574591,4246,765,Credit,2602.0,2025-05-13,Active
9997748419,9910,716,Savings,12625.64,2024-02-14,Suspended
866813449,6304,489,Checking,40906.51,2025-11-05,Active
3217549793,5340,858,Savings,3859.05,2023-09-10,Active
5787592309,3055,674,Credit,46123.82,2025-11-01,Active
7299092967,5197,448,Savings,6781.95,2025-10-06,Active
3313408723,6161,990,Checking,9783.91,2025-05-29,Active
7659237830,848,792,Savings,15903.89,2025-12-25,Active
9129211317,6262,704,Savings,32246.61,2025-09-25,Active
863983140,2165,189,Savings,9172.19,2025-08-22,Active
3010059388,294,754,Credit,12807.66,2026-04-17,Active
882762883,6549,263,Credit,12823.63,2024-12-22,Active
9691316014,2568,765,Credit,1409.19,2026-04-08,Active
4109523980,7611,704,Checking,46737.42,2026-02-13,Active
318975482,9394,814,Savings,8313.01,2025-10-17,Active
6376289264,6259,658,Checking,12815.96,2025-04-03,Active
7861574178,6763,350,Savings,9105.91,2024-07-05,Active
892661236,6127,338,Checking,42340.33,2025-01-29,Active
7214357399,8145,338,Savings,24726.69,2022-08-26,Active
9369290238,4372,194,Credit,3063.44,2026-04-12,Active
4123687321,1903,467,Checking,1027.56,2026-02-23,Active
7406933327,7014,854,Checking,34810.58,2026-02-17,Active
1192850359,3450,467,Savings,26399.22,2025-10-29,Active
2741553291,3916,194,Credit,22282.67,2025-11-29,Active
2127381991,1416,448,Savings,35287.63,2025-02-27,Active
1420664143,9848,859,Savings,14036.88,2023-06-05,Active
4673534377,2981,833,Savings,47975.07,2023-08-21,Active
8362767608,6012,529,Checking,33106.01,2022-04-22,Active
2039455048,2482,881,Savings,44439.98,2026-01-29,Active
7166365954,9879,242,Savings,44785.01,2025-09-11,Active
1571338983,174,132,Checking,18658.84,2026-01-14,Active
9929922335,7942,704,Checking,14416.6,2025-10-13,Active
5022844974,5940,674,Credit,9496.7,2022-01-26,Active
3226228116,8685,195,Savings,43873.68,2023-09-29,Active
5728633946,3491,303,Checking,7753.44,2025-01-14,Active
2021137559,6169,448,Checking,23268.63,2024-11-19,Active
1101529908,7730,925,Credit,42462.92,2024-04-18,Active
8301328627,4864,532,Savings,19681.49,2026-02-27,Active
1018580265,1664,704,Credit,14969.68,2025-06-17,Closed
3843436362,9739,323,Checking,13661.38,2024-12-05,Active
4266674262,7393,529,Credit,23681.79,2026-02-23,Active
73032938,1102,259,Savings,9251.27,2026-01-18,Active
2595515399,3229,704,Checking,32621.05,2024-07-26,Active
2725411242,7015,854,Savings,47144.08,2023-03-14,Active
1150869943,7550,350,Checking,31566.65,2024-12-25,Active
2112328205,6551,877,Savings,41577.66,2026-04-19,Active
5901488803,1103,792,Savings,24315.9,2025-10-08,Active
2854557115,901,325,Credit,10471.03,2024-09-07,Active
5731499278,4142,214,Savings,12921.54,2024-04-15,Closed
1725911613,130,754,Savings,25304.6,2026-02-05,Active
2382911142,7147,204,Checking,45866.65,2025-06-19,Active
3307715345,2748,704,Checking,29162.39,2023-12-16,Active
3792283931,6985,242,Checking,927.95,2025-11-19,Active
9865918284,9196,189,Checking,19212.23,2025-01-10,Active
181862229,6453,259,Checking,11589.21,2026-03-26,Active
5839319950,3293,674,Credit,43267.45,2025-06-28,Active
3611682078,691,448,Checking,33281.3,2025-03-17,Active
4163767512,8827,765,Savings,24645.27,2024-01-23,Suspended
6999351048,7072,195,Checking,9991.87,2021-06-06,Active
1240989664,6289,559,Savings,3090.51,2026-03-02,Active
5376734654,9815,489,Checking,49516.82,2025-10-26,Closed
112640908,7410,617,Savings,15944.13,2025-09-29,Active
7762315268,244,195,Savings,19247.29,2022-06-14,Active
5725824630,3586,877,Checking,49799.3,2026-01-02,Active
9978245331,5723,854,Credit,16715.8,2022-04-09,Closed
7067479355,6441,658,Savings,29765.87,2024-06-22,Active
6832218800,4487,854,Checking,23264.52,2026-04-11,Active
571529256,6452,674,Checking,12372.71,2022-12-10,Active
5021848069,6667,448,Checking,5394.97,2023-12-12,Active
4475917991,7203,559,Checking,4690.45,2025-02-15,Active
77923916,4568,204,Checking,13386.32,2024-01-31,Active
9616768663,3237,859,Savings,28175.72,2025-09-30,Active
2465971826,382,444,Savings,44792.93,2024-12-30,Active
7845255956,3313,384,Checking,7922.15,2025-03-26,Active
3632698147,8881,858,Credit,13551.23,2025-10-02,Active
5335121450,617,754,Checking,43311.07,2022-08-19,Active
3086966986,2779,303,Credit,41260.16,2024-12-06,Active
9251300556,5052,858,Savings,31987.11,2025-01-22,Active
467338629,9159,716,Credit,43560.12,2025-12-13,Active
620253546,637,381,Checking,6370.3,2023-02-05,Active
6673403019,7952,189,Credit,47403.85,2026-03-10,Active
4813001836,509,263,Savings,32775.32,2024-04-19,Active
9155158810,6730,814,Credit,18037.61,2024-06-17,Active
8288825828,1578,858,Credit,33023.62,2024-04-10,Active
585681834,6125,792,Savings,30031.5,2025-07-20,Active
670871680,9861,199,Checking,19177.54,2023-09-13,Active
1030182166,4954,703,Credit,33242.89,2024-05-31,Active
9583964943,1896,814,Credit,2836.21,2024-02-21,Active
239340037,7481,320,Savings,48105.33,2022-03-29,Active
